doc_type,doc_no,date,entity,unit,buyer,product,qty_kg,hsn,amount,source_pdf,page
INV,CF53/2627/00191,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Black Chia Seeds,5.0000,12079990,1039.50,APMC_INV,288
INV,CF53/2627/00192,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH FARD DATES PREMIUM - 500g,20.0000,08041020,5148.00,APMC_INV,289
INV,CF53/2627/00192,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Khanezi Dates 500gm,20.0000,08041020,4950.00,APMC_INV,289
INV,CF53/2627/00192,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH KHALAS DATES 500 Gm,50.0000,08041020,6930.00,APMC_INV,290
INV,CF53/2627/00193,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Sunflower Seeds,12.5000,12060010,1806.75,APMC_INV,291
INV,CF53/2627/00193,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Black Chia Seeds,12.5000,12079990,2598.75,APMC_INV,291
INV,CF53/2627/00194,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH FARD DATES PREMIUM - 500g,10.0000,08041020,2574.00,APMC_INV,292
INV,CF53/2627/00194,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Khanezi Dates 500gm,20.0000,08041020,4950.00,APMC_INV,292
INV,CF53/2627/00194,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH KHALAS DATES 500 Gm,20.0000,08041020,2772.00,APMC_INV,292
INV,CF53/2627/00194,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH PREMIUM SEEDLESS DATES 500G,8.0000,08041020,1108.80,APMC_INV,292
INV,CF53/2627/00194,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Kimia Dates 500 Gm,18.0000,08041020,5880.60,APMC_INV,293
INV,CF53/2627/00195,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH DATES SYRUP (400G Packing),0.0000,20079990,1603.80,APMC_INV,294
INV,CF53/2627/00195,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Black Chia Seeds,10.0000,12079990,2079.00,APMC_INV,294
INV,CF53/2627/00196,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Khanezi Dates 500gm,30.0000,08041020,7425.00,APMC_INV,295
INV,CF53/2627/00196,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH KHALAS DATES 500 Gm,30.0000,08041020,4158.00,APMC_INV,295
INV,CF53/2627/00196,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Premium Emirate Date Seedless 500gm,8.0000,08041020,1504.80,APMC_INV,296
INV,CF53/2627/00197,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH DATES SYRUP (400G Packing),0.0000,20079990,1603.80,APMC_INV,297
INV,CF53/2627/00197,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Sunflower Seeds,12.5000,12060010,1806.75,APMC_INV,297
INV,CF53/2627/00197,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Black Chia Seeds,25.0000,12079990,5197.50,APMC_INV,298
INV,CF53/2627/00198,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,AL BARAKAH KHALAS DATES 500 Gm,20.0000,08041020,2772.00,APMC_INV,299
INV,CF53/2627/00198,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Khanezi Dates 500gm,20.0000,08041020,4950.00,APMC_INV,299
INV,CF53/2627/00198,29-Apr-26,CFPL,F-53,GOA BAGAYATDAR S. K. V. S. MARYADIT,Al Barakah Kimia Dates 500 Gm,12.0000,08041020,3920.40,APMC_INV,300
INV,CF53/2627/00199,29-Apr-26,CFPL,F-53,TRUE NATURES DELIGHT LLP,AL BARAKAH DEHYDRATED DATE POWDER 250G,3.0000,11063090,1764.00,APMC_INV,301
INV,CF53/2627/00200,29-Apr-26,CFPL,F-53,NATIONAL DRYFRUITS,Cashew 400,50.0000,08013220,40000.00,APMC_INV,302
INV,CF53/2627/00202,2-May-26,CFPL,F-53,Omsom Super Industries Private Limited,Pumpkin Seed ( 5% ),250.0000,12129990,98750.00,APMC_INV,305
INV,CF53/2627/00203,29-Apr-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,160.0000,08041020,158400.00,APMC_INV,307
INV,CF53/2627/00204,2-May-26,CFPL,F-53,VIRCHAND KHIMJI AND CO.,Sunflower Seeds,25.0000,12060010,3750.00,APMC_INV,309
INV,CF53/2627/00205,2-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Dried Blueberry,4.5400,20089919,6129.00,APMC_INV,310
INV,CF53/2627/00206,30-Apr-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,120.0000,08041020,118800.00,APMC_INV,311
INV,CF53/2627/00207,30-Apr-26,CFPL,F-53,VIRENDRA ENTERPRISES,King Solomon Medjoul Dates 500 Gms,160.0000,08041020,160720.00,APMC_INV,313
INV,CF53/2627/00208,6-May-26,CFPL,F-53,PATEL RETAIL LIMITED,AL BARAKAH FARD DATES PREMIUM - 500g,60.0000,08041020,15444.00,APMC_INV,315
INV,CF53/2627/00209,6-May-26,CFPL,F-53,NATIONAL DRYFRUITS,Sunflower Seeds,25.0000,12060010,3750.00,APMC_INV,316
INV,CF53/2627/00210,2-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,320.0000,08041020,316800.00,APMC_INV,317
INV,CF53/2627/00211,6-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Brazil Nuts,5.0000,08012200,14500.00,APMC_INV,319
INV,CF53/2627/00212,4-May-26,CFPL,F-53,NILESH SUPER MARKET PVT.LTD.,Aldaka Medjool,125.0000,08041020,156250.00,APMC_INV,320
INV,CF53/2627/00212,4-May-26,CFPL,F-53,NILESH SUPER MARKET PVT.LTD.,Aldaka Medjool,50.0000,08041020,55000.00,APMC_INV,320
INV,CF53/2627/00213,6-May-26,CFPL,F-53,Maharashtra Stores,Al Barakah Khanezi Dates 500gm,30.0000,08041020,7500.00,APMC_INV,322
INV,CF53/2627/00214,2-May-26,CFPL,F-53,PRASHANT CORNER PRIVATE LIMITED,Slivered Almonds,226.8000,08021200,208656.00,APMC_INV,323
INV,CF53/2627/00215,2-May-26,CFPL,F-53,PRASHANT CORNER PRIVATE LIMITED,Dried Cranberry Sliced,34.0200,20089300,13948.20,APMC_INV,325
INV,CF53/2627/00216,6-May-26,CFPL,F-53,HEERSON,Dried Prunes (Pitted),11.3400,08132000,7371.00,APMC_INV,327
INV,CF53/2627/00217,4-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,328.0000,08041020,324720.00,APMC_INV,328
INV,CF53/2627/00218,4-May-26,CFPL,F-53,AGROSTARC PRIVATE LIMITED,Cashew Tukda,2500.0000,08013210,1600000.00,APMC_INV,330
INV,CF53/2627/00219,4-May-26,CFPL,F-53,AGROSTARC PRIVATE LIMITED,Water Melon Seed,600.0000,12129990,360000.00,APMC_INV,332
INV,CF53/2627/00220,8-May-26,CFPL,F-53,MARVELOUS VICKYFOODS PRIVATE LIMITED,Cashew Split,27.0000,08013210,21330.00,APMC_INV,334
INV,CF53/2627/00221,7-May-26,CFPL,F-53,Joshi Brothers,Pumpkin Seed ( 5% ),240.0000,12129990,94800.00,APMC_INV,335
INV,CF53/2627/00221,7-May-26,CFPL,F-53,Joshi Brothers,Sunflower Seeds,60.0000,12060010,9000.00,APMC_INV,335
INV,CF53/2627/00222,5-May-26,CFPL,F-53,Jagdish Trading Co (APMC),California Pista Inshell,567.0000,08025100,594000.54,APMC_INV,337
INV,CF53/2627/00223,5-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,480.0000,08041020,475200.00,APMC_INV,339
INV,CF53/2627/00224,8-May-26,CFPL,F-53,BEAUTIFUL COSMO PRODUCTS PRIVATE,Dried Prunes (Pitted),11.3400,08132000,7371.00,APMC_INV,341
INV,CF53/2627/00225,8-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Dried Prunes (Pitted),11.3400,08132000,7314.30,APMC_INV,342
INV,CF53/2627/00226,6-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,320.0000,08041020,316800.00,APMC_INV,343
INV,CF53/2627/00227,8-May-26,CFPL,F-53,Jagdish Trading Co (APMC),American Almonds,30.0000,08021200,25230.00,APMC_INV,345
INV,CF53/2627/00227,8-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Anjeer Chutta,14.5000,08042090,8279.50,APMC_INV,345
INV,CF53/2627/00228,8-May-26,CFPL,F-53,J N BAROT ENTERPRISES LLP,Dried Blueberry,4.5400,20089919,6129.00,APMC_INV,346
INV,CF53/2627/00229,6-May-26,CFPL,F-53,Rajasthan Trading Co.,Hazelnut Blanched,100.0000,08022200,202500.00,APMC_INV,347
INV,CF53/2627/00230,8-May-26,CFPL,F-53,H RAMANLAL VITHALDAS & SONS,Pecan Nuts,5.0000,20081990,8575.00,APMC_INV,349
INV,CF53/2627/00231,8-May-26,CFPL,F-53,PATEL RETAIL LIMITED,AL BARAKAH FARD DATES PREMIUM - 500g,50.0000,08041020,12870.00,APMC_INV,350
INV,CF53/2627/00231,8-May-26,CFPL,F-53,PATEL RETAIL LIMITED,Al Barakah Premium Emirate Date Seedless 500gm,15.0000,08041020,2673.00,APMC_INV,350
INV,CF53/2627/00231,8-May-26,CFPL,F-53,PATEL RETAIL LIMITED,AL BARAKAH PREMIUM SEEDLESS DATES 500G,16.0000,08041020,2217.60,APMC_INV,351
INV,CF53/2627/00232,7-May-26,CFPL,F-53,Ramraj Sales,King Solomon Medjoul Dates 500 Gms,160.0000,08041020,168560.00,APMC_INV,352
INV,CF53/2627/00233,7-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,320.0000,08041020,316800.00,APMC_INV,354
INV,CF53/2627/00234,8-May-26,CFPL,F-53,ARMACAR HOLDINGS PRIVATE LIMITED,California Pista,22.6800,08025100,25855.20,APMC_INV,356
INV,CF53/2627/00235,8-May-26,CFPL,F-53,MAA NAGANARAY DRY FRUIT,Macadamia Vanilla,10.0000,20081920,9500.00,APMC_INV,357
INV,CF53/2627/00236,7-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Medjoul Dates Super,2010.0000,08041020,2482350.00,APMC_INV,358
INV,CF53/2627/00237,7-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Pecan Nuts,5.0000,20081990,8375.00,APMC_INV,360
INV,CF53/2627/00238,7-May-26,CFPL,F-53,BREEZE AGENCIES,California Pista Inshell,113.4000,08025100,124173.00,APMC_INV,362
INV,CF53/2627/00239,12-May-26,CFPL,F-53,PATEL RETAIL LIMITED,AL Barakah Premium Emirates Dates 500g,400.0000,08041020,63360.00,APMC_INV,364
INV,CF53/2627/00240,8-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,200.0000,08041020,198000.00,APMC_INV,365
INV,CF53/2627/00241,8-May-26,CFPL,F-53,Jagdish Trading Co (APMC),California Pista Inshell,1190.7000,08025100,1247401.13,APMC_INV,367
INV,CF53/2627/00242,12-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Pumpkin Seed ( 5% ),5.0000,12129990,2050.00,APMC_INV,369
INV,CF53/2627/00243,9-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,320.0000,08041020,316800.00,APMC_INV,370
INV,CF53/2627/00244,9-May-26,CFPL,F-53,GIR INTERNATIONAL,King Solomon Medjoul Dates 500 Gms,400.0000,08041020,410000.00,APMC_INV,372
INV,CF53/2627/00244,9-May-26,CFPL,F-53,GIR INTERNATIONAL,King Solomon Medjoul Junior 500g,80.0000,08041020,104000.00,APMC_INV,372
INV,CF53/2627/00244,9-May-26,CFPL,F-53,GIR INTERNATIONAL,Maryam Dates,200.0000,08041020,117000.00,APMC_INV,373
INV,CF53/2627/00245,11-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,120.0000,08041020,118800.00,APMC_INV,375
INV,CF53/2627/00246,11-May-26,CFPL,F-53,DARSHANI ENTERPRISES,Independence Almonds,1020.0000,08021200,734706.00,APMC_INV,377
INV,CF53/2627/00247,11-May-26,CFPL,F-53,DARSHANI ENTERPRISES,Independence Almonds,990.0000,08021200,713097.00,APMC_INV,379
INV,CF53/2627/00248,16-May-26,CFPL,F-53,PREMSONS BAZAAR SALES,Almond Kernel,464.5000,08021200,163842.60,APMC_INV,381
INV,CF53/2627/00248,16-May-26,CFPL,F-53,PREMSONS BAZAAR SALES,Cashew Kernel,872.9000,08013210,121149.11,APMC_INV,381
INV,CF53/2627/00248,16-May-26,CFPL,F-53,PREMSONS BAZAAR SALES,Mazafati Dates,595.1500,08041020,29309.80,APMC_INV,381
INV,CF53/2627/00248,16-May-26,CFPL,F-53,PREMSONS BAZAAR SALES,California Pista,144.8500,08025100,58869.70,APMC_INV,381
INV,CF53/2627/00248,16-May-26,CFPL,F-53,PREMSONS BAZAAR SALES,Indian Green Raisins,103.0000,08062010,15751.55,APMC_INV,382
INV,CF53/2627/00249,16-May-26,CFPL,F-53,DWARKA SWEETS LLP,Al Barakah Kimia Dates 500 Gm,12.0000,08041020,4080.00,APMC_INV,383
INV,CF53/2627/00250,12-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,240.0000,08041020,237600.00,APMC_INV,384
INV,CF53/2627/00251,12-May-26,CFPL,F-53,Jagdish Trading Co (APMC),California Pista Inshell,340.2000,08025100,356400.32,APMC_INV,386
INV,CF53/2627/00252,16-May-26,CFPL,F-53,D. Harumal Gangaram and Sons LLP,Cashew Tukda,20.0000,08013210,11800.00,APMC_INV,388
INV,CF53/2627/00253,12-May-26,CFPL,F-53,Delicious Cashew Company,American Almonds,1000.0000,08021200,811000.00,APMC_INV,389
INV,CF53/2627/00253,12-May-26,CFPL,F-53,Delicious Cashew Company,Fardh Dates,250.0000,08041020,58750.00,APMC_INV,389
INV,CF53/2627/00253,12-May-26,CFPL,F-53,Delicious Cashew Company,Ajwa Dates,70.0000,08041020,61600.00,APMC_INV,389
INV,CF53/2627/00253,12-May-26,CFPL,F-53,Delicious Cashew Company,Medjoul Dates Large,40.0000,08041020,42000.00,APMC_INV,390
INV,CF53/2627/00254,16-May-26,CFPL,F-53,NATIONAL DRYFRUITS,Cashew 210,20.0000,08013220,22000.00,APMC_INV,392
INV,CF53/2627/00255,13-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,160.0000,08041020,158400.00,APMC_INV,393
INV,CF53/2627/00256,13-May-26,CFPL,F-53,PSELVAMANI AND BROTHERS,Independence Almonds,300.0000,08021200,222750.00,APMC_INV,395
INV,CF53/2627/00258,13-May-26,CFPL,F-53,BHAGAT SINGH TRADERS,AL BARAKAH FARD DATES PREMIUM - 500g,5.0000,08041020,1300.00,APMC_INV,399
INV,CF53/2627/00259,13-May-26,CFPL,F-53,PRASHANT CORNER PRIVATE LIMITED,Almond Kernel,30.0000,08021200,25200.00,APMC_INV,400
INV,CF53/2627/00260,13-May-26,CFPL,F-53,CAFE GALLERIES & STORES SALE,MEDJOUL DATES,5.0000,08041020,6375.00,APMC_INV,401
INV,CF53/2627/00261,13-May-26,CFPL,F-53,CAFE GALLERIES & STORES SALE,Deglet Dates,5.0000,08041020,2950.00,APMC_INV,402
INV,CF53/2627/00262,13-May-26,CFPL,F-53,CAFE GALLERIES & STORES SALE,Medjoul Dates,3.5000,08041020,6475.00,APMC_INV,403
INV,CF53/2627/00263,14-May-26,CFPL,F-53,AESHA ENTERPRISE,California Pista Inshell,272.1600,08025100,298080.52,APMC_INV,404
INV,CF53/2627/00264,14-May-26,CFPL,F-53,GURUKRUPA DRYFRUITS,Al Barakah Kimia Dates 500 Gm,90.0000,08041020,30600.00,APMC_INV,406
INV,CF53/2627/00265,14-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Black Chia Seeds,5.0000,12079990,1250.00,APMC_INV,407
INV,CF53/2627/00265,14-May-26,CFPL,F-53,Jagdish Trading Co (APMC),Sunflower Seeds,5.0000,12060010,825.00,APMC_INV,407
INV,CF53/2627/00266,14-May-26,CFPL,F-53,THE FOODLIFE BY DIN DIN,Dried Cranberry,11.3400,20089300,5341.14,APMC_INV,408
INV,CF53/2627/00267,15-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,680.0000,08041020,673200.00,APMC_INV,409
INV,CF53/2627/00268,15-May-26,CFPL,F-53,ANAND & COMPANY,Hazelnut Kernal,80.0000,08022200,164000.00,APMC_INV,411
INV,CF53/2627/00269,15-May-26,CFPL,F-53,GOLD TREE NUTS PRIVATE LIMITED,Macadamia Vanilla,69.7000,20081920,59245.00,APMC_INV,413
INV,CF53/2627/00269,15-May-26,CFPL,F-53,GOLD TREE NUTS PRIVATE LIMITED,"NUTS CUTTER 95,245.00",0.0000,82079090,36000.00,APMC_INV,413
INV,CF53/2627/00270,15-May-26,CFPL,F-53,GIR INTERNATIONAL,AL BARAKAH FARD DATES PREMIUM - 500g,3200.0000,08041020,848000.00,APMC_INV,415
INV,CF53/2627/00271,15-May-26,CFPL,F-53,VIRENDRA ENTERPRISES,King Solomon Medjoul Dates 500 Gms,320.0000,08041020,337120.00,APMC_INV,417
INV,CF53/2627/00272,15-May-26,CFPL,F-53,Shreeji Enterprises,Pumpkin Seeds,15.0000,20081930,6750.00,APMC_INV,419
INV,CF53/2627/00273,15-May-26,CFPL,F-53,SHAH CASHEW MART,American Almonds,176.2000,08021200,51979.00,APMC_INV,420
INV,CF53/2627/00274,16-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,160.0000,08041020,158400.00,APMC_INV,421
INV,CF53/2627/00275,16-May-26,CFPL,F-53,Jagdish Trading Co (APMC),California Pista Inshell,374.2200,08025100,392040.36,APMC_INV,423
INV,CF53/2627/00276,16-May-26,CFPL,F-53,PRASHANT CORNER PRIVATE LIMITED,American Almonds,1020.0000,08021200,846600.00,APMC_INV,425
INV,CF53/2627/00277,16-May-26,CFPL,F-53,BEBOS CHOCOLATE WORLD,Cashew 240,10.0000,08013220,9700.00,APMC_INV,427
INV,CF53/2627/00278,16-May-26,CFPL,F-53,NATIONAL DRYFRUITS,CASHEW 450,30.0000,08013220,24000.00,APMC_INV,428
INV,CF53/2627/00278,16-May-26,CFPL,F-53,NATIONAL DRYFRUITS,Cashew 180,10.0000,08013220,12000.00,APMC_INV,428
INV,CF53/2627/00279,16-May-26,CFPL,F-53,Om Dryfruits,Cashew Split,20.0000,08013210,18000.00,APMC_INV,429
INV,CF53/2627/00280,18-May-26,CFPL,F-53,Jagdish Trading Co (APMC),King Solomon Medjoul Dates 500 Gms,280.0000,08041020,277200.00,APMC_INV,430
INV,CF53/2627/00281,18-May-26,CFPL,F-53,Jagdish Trading Co (APMC),AL BARAKAH FARD,520.0000,08041020,156000.00,APMC_INV,432
