module,module_label,section,table,num_columns,column,key,fk_reference
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,dev_jc_id,FK,npd_dev_job_cards.id
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,sku_id,FK,all_sku.sku_id
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,sku_name,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,uom,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,item_type,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,line_order,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,notes,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,ownership,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,phase_id,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,phase_id,PK,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,dev_jc_id,FK,npd_dev_job_cards.id
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,phase_number,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,name,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,status,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,started_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,started_by,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,completed_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,completed_by,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,notes,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,created_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_phases,12,output_qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,id,PK,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,dev_jc_number,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,title,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,description,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,warehouse,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,base_bom_id,FK,bom_header.bom_id
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,fg_sku_id,FK,all_sku.sku_id
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,fg_sku_name,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,target_qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,uom,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,status,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,output_qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,output_uom,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,yield_pct,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,output_notes,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,promoted_bom_id,FK,bom_header.bom_id
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,cancellation_reason,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,created_by,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,created_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,started_by,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,started_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,closed_by,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,closed_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,updated_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,fg_sample_batch_id,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,dispatched_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,rm_consumed_qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,wastage_qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,extra_give_away_qty,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,source_requisition_id,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,company_name,,
sample,Sample · NPD,Dev JC,npd_dev_job_cards,32,pcs,,
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,id,PK,
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,promote_request_id,FK,npd_dev_promote_request.id
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,approver_kind,,
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,approver_user_id,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,status,,
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,remarks,,
sample,Sample · NPD,Dev JC,npd_dev_promote_approval,7,decided_at,,
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,id,PK,
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,dev_jc_id,FK,npd_dev_job_cards.id
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,promote_phase_id,,
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,close_payload,,
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,status,,
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,created_by,FK,auth_user.user_id
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,created_at,,
sample,Sample · NPD,Dev JC,npd_dev_promote_request,8,decided_at,,
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,gate_pass_id,PK,gate_passes.id
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,original_requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,sample_type,,
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,purpose_tag,,
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,purpose_note,,
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,converted_from_internal,,
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,conversion_qty,,
sample,Sample · NPD,Gate Pass,gate_pass_sample_details,9,created_at,,
sample,Sample · NPD,Gate Pass,gate_passes,26,id,PK,
sample,Sample · NPD,Gate Pass,gate_passes,26,gate_pass_number,,
sample,Sample · NPD,Gate Pass,gate_passes,26,gate_pass_type,,
sample,Sample · NPD,Gate Pass,gate_passes,26,source_ref_type,,
sample,Sample · NPD,Gate Pass,gate_passes,26,source_ref_id,,
sample,Sample · NPD,Gate Pass,gate_passes,26,material_document_id,FK,material_document.id
sample,Sample · NPD,Gate Pass,gate_passes,26,from_location,,
sample,Sample · NPD,Gate Pass,gate_passes,26,to_location,,
sample,Sample · NPD,Gate Pass,gate_passes,26,recipient_name,,
sample,Sample · NPD,Gate Pass,gate_passes,26,recipient_contact,,
sample,Sample · NPD,Gate Pass,gate_passes,26,vehicle_carrier,,
sample,Sample · NPD,Gate Pass,gate_passes,26,driver_name,,
sample,Sample · NPD,Gate Pass,gate_passes,26,issued_by,FK,auth_user.user_id
sample,Sample · NPD,Gate Pass,gate_passes,26,issued_at,,
sample,Sample · NPD,Gate Pass,gate_passes,26,approver1_user_id,FK,auth_user.user_id
sample,Sample · NPD,Gate Pass,gate_passes,26,approver1_at,,
sample,Sample · NPD,Gate Pass,gate_passes,26,approver2_user_id,FK,auth_user.user_id
sample,Sample · NPD,Gate Pass,gate_passes,26,approver2_at,,
sample,Sample · NPD,Gate Pass,gate_passes,26,print_count,,
sample,Sample · NPD,Gate Pass,gate_passes,26,last_printed_at,,
sample,Sample · NPD,Gate Pass,gate_passes,26,voided,,
sample,Sample · NPD,Gate Pass,gate_passes,26,voided_at,,
sample,Sample · NPD,Gate Pass,gate_passes,26,voided_by,FK,auth_user.user_id
sample,Sample · NPD,Gate Pass,gate_passes,26,void_reason,,
sample,Sample · NPD,Gate Pass,gate_passes,26,entity,,
sample,Sample · NPD,Gate Pass,gate_passes,26,created_at,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,id,PK,
sample,Sample · NPD,RM Issue,rm_issue_form,20,form_number,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,trial_name,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,product_name,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,customer_name,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,purpose_tag,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,source_type,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,source_id,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,RM Issue,rm_issue_form,20,entity,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,status,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,requested_by,FK,auth_user.user_id
sample,Sample · NPD,RM Issue,rm_issue_form,20,requested_at,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,issued_by,FK,auth_user.user_id
sample,Sample · NPD,RM Issue,rm_issue_form,20,issued_at,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,issue_mat_doc_id,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,cancellation_reason,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,notes,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,created_at,,
sample,Sample · NPD,RM Issue,rm_issue_form,20,updated_at,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,id,PK,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,form_id,FK,rm_issue_form.id
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,sku_id,FK,all_sku.sku_id
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,sku_name,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,location,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,lot_no,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,reqd_qty,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,issued_qty,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,uom,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,ownership,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,is_off_master,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,unit_cost,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,notes,,
sample,Sample · NPD,RM Issue,rm_issue_form_lines,14,line_order,,
sample,Sample · NPD,Sample · other,npd_authorized_users,6,id,PK,
sample,Sample · NPD,Sample · other,npd_authorized_users,6,user_id,FK,auth_user.user_id
sample,Sample · NPD,Sample · other,npd_authorized_users,6,capability,,
sample,Sample · NPD,Sample · other,npd_authorized_users,6,active,,
sample,Sample · NPD,Sample · other,npd_authorized_users,6,granted_by,FK,auth_user.user_id
sample,Sample · NPD,Sample · other,npd_authorized_users,6,granted_at,,
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,id,PK,
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,approval_stage,,
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,sample_type,,
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,entity,,
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,required_role,FK,auth_role.role_name
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,is_active,,
sample,Sample · NPD,Sample · other,sample_approval_role_map,7,created_at,,
sample,Sample · NPD,Sample · other,sample_audit_log,9,id,PK,
sample,Sample · NPD,Sample · other,sample_audit_log,9,requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,Sample · other,sample_audit_log,9,event_type,,
sample,Sample · NPD,Sample · other,sample_audit_log,9,old_value,,
sample,Sample · NPD,Sample · other,sample_audit_log,9,new_value,,
sample,Sample · NPD,Sample · other,sample_audit_log,9,actor_user_id,FK,auth_user.user_id
sample,Sample · NPD,Sample · other,sample_audit_log,9,actor_role,,
sample,Sample · NPD,Sample · other,sample_audit_log,9,remarks,,
sample,Sample · NPD,Sample · other,sample_audit_log,9,created_at,,
sample,Sample · NPD,Sample · other,sample_config,5,config_key,PK,
sample,Sample · NPD,Sample · other,sample_config,5,config_value,,
sample,Sample · NPD,Sample · other,sample_config,5,description,,
sample,Sample · NPD,Sample · other,sample_config,5,updated_at,,
sample,Sample · NPD,Sample · other,sample_config,5,updated_by,FK,auth_user.user_id
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,id,PK,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,source_type,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,source_id,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,material_sku_name,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,required_qty,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,issued_qty,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,variance_qty,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,uom,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,unit_cost,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,variance_cost,,
sample,Sample · NPD,Sample · other,sample_consumption_variance,11,recorded_at,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,id,PK,
sample,Sample · NPD,Sample · other,sample_notification_map,9,event,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,sample_type,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,notify_teams,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,mail_template,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,mail_enabled,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,requires_maker_checker,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,is_active,,
sample,Sample · NPD,Sample · other,sample_notification_map,9,created_at,,
vendor,Vendor Master,History,vendor_banking_history,11,history_id,PK,
vendor,Vendor Master,History,vendor_banking_history,11,bank_id,,
vendor,Vendor Master,History,vendor_banking_history,11,vendor_id,,
vendor,Vendor Master,History,vendor_banking_history,11,operation,,
vendor,Vendor Master,History,vendor_banking_history,11,changed_by,,
vendor,Vendor Master,History,vendor_banking_history,11,changed_at,,
vendor,Vendor Master,History,vendor_banking_history,11,previous_state,,
vendor,Vendor Master,History,vendor_banking_history,11,new_state,,
vendor,Vendor Master,History,vendor_banking_history,11,diff,,
vendor,Vendor Master,History,vendor_banking_history,11,source,,
vendor,Vendor Master,History,vendor_banking_history,11,reason,,
vendor,Vendor Master,History,vendor_contract_history,11,history_id,PK,
vendor,Vendor Master,History,vendor_contract_history,11,contract_id,,
vendor,Vendor Master,History,vendor_contract_history,11,vendor_id,,
vendor,Vendor Master,History,vendor_contract_history,11,operation,,
vendor,Vendor Master,History,vendor_contract_history,11,changed_by,,
vendor,Vendor Master,History,vendor_contract_history,11,changed_at,,
vendor,Vendor Master,History,vendor_contract_history,11,previous_state,,
vendor,Vendor Master,History,vendor_contract_history,11,new_state,,
vendor,Vendor Master,History,vendor_contract_history,11,diff,,
vendor,Vendor Master,History,vendor_contract_history,11,source,,
vendor,Vendor Master,History,vendor_contract_history,11,reason,,
vendor,Vendor Master,History,vendor_document_history,11,history_id,PK,
vendor,Vendor Master,History,vendor_document_history,11,doc_id,,
vendor,Vendor Master,History,vendor_document_history,11,vendor_id,,
vendor,Vendor Master,History,vendor_document_history,11,operation,,
vendor,Vendor Master,History,vendor_document_history,11,changed_by,,
vendor,Vendor Master,History,vendor_document_history,11,changed_at,,
vendor,Vendor Master,History,vendor_document_history,11,previous_state,,
vendor,Vendor Master,History,vendor_document_history,11,new_state,,
vendor,Vendor Master,History,vendor_document_history,11,diff,,
vendor,Vendor Master,History,vendor_document_history,11,source,,
vendor,Vendor Master,History,vendor_document_history,11,reason,,
vendor,Vendor Master,History,vendor_master_history,10,history_id,PK,
vendor,Vendor Master,History,vendor_master_history,10,vendor_id,FK,vendor_master.vendor_id
vendor,Vendor Master,History,vendor_master_history,10,operation,,
vendor,Vendor Master,History,vendor_master_history,10,changed_by,,
vendor,Vendor Master,History,vendor_master_history,10,changed_at,,
vendor,Vendor Master,History,vendor_master_history,10,previous_state,,
vendor,Vendor Master,History,vendor_master_history,10,new_state,,
vendor,Vendor Master,History,vendor_master_history,10,diff,,
vendor,Vendor Master,History,vendor_master_history,10,source,,
vendor,Vendor Master,History,vendor_master_history,10,reason,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,staging_id,PK,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,created_by,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,created_at,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,payload,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,s3_staging_prefix,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,expires_at,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,consumed_at,,
vendor,Vendor Master,Staging,vendor_extraction_staging,8,consumed_vendor_id,FK,vendor_master.vendor_id
vendor,Vendor Master,Vendor,vendor_banking,4,bank_id,PK,
vendor,Vendor Master,Vendor,vendor_banking,4,vendor_id,FK,
vendor,Vendor Master,Vendor,vendor_banking,4,account_no,,
vendor,Vendor Master,Vendor,vendor_banking,4,is_primary,,
vendor,Vendor Master,Vendor,vendor_contract,3,contract_id,PK,
vendor,Vendor Master,Vendor,vendor_contract,3,vendor_id,FK,
vendor,Vendor Master,Vendor,vendor_contract,3,contract_type,,
vendor,Vendor Master,Vendor,vendor_document,4,doc_id,PK,
vendor,Vendor Master,Vendor,vendor_document,4,vendor_id,FK,
vendor,Vendor Master,Vendor,vendor_document,4,doc_type,,
vendor,Vendor Master,Vendor,vendor_document,4,valid_to,,
vendor,Vendor Master,Vendor,vendor_master,5,vendor_id,PK,
vendor,Vendor Master,Vendor,vendor_master,5,supplier_code,,
vendor,Vendor Master,Vendor,vendor_master,5,name,,
vendor,Vendor Master,Vendor,vendor_master,5,status,,
vendor,Vendor Master,Vendor,vendor_master,5,created_by,,
auth,Auth · Access,Sessions,auth_session,9,session_id,PK,
auth,Auth · Access,Sessions,auth_session,9,user_id,FK,auth_user.user_id
auth,Auth · Access,Sessions,auth_session,9,token,,
auth,Auth · Access,Sessions,auth_session,9,ip_address,,
auth,Auth · Access,Sessions,auth_session,9,user_agent,,
auth,Auth · Access,Sessions,auth_session,9,created_at,,
auth,Auth · Access,Sessions,auth_session,9,expires_at,,
auth,Auth · Access,Sessions,auth_session,9,last_activity_at,,
auth,Auth · Access,Sessions,auth_session,9,is_active,,
auth,Auth · Access,Identity / Roles,auth_password_reset_otp,5,user_id,PK,auth_user.user_id
auth,Auth · Access,Identity / Roles,auth_password_reset_otp,5,otp_hash,,
auth,Auth · Access,Identity / Roles,auth_password_reset_otp,5,expires_at,,
auth,Auth · Access,Identity / Roles,auth_password_reset_otp,5,created_at,,
auth,Auth · Access,Identity / Roles,auth_password_reset_otp,5,last_phone,,
auth,Auth · Access,Identity / Roles,auth_permission,6,permission_id,PK,
auth,Auth · Access,Identity / Roles,auth_permission,6,module,,
auth,Auth · Access,Identity / Roles,auth_permission,6,sub_module,,
auth,Auth · Access,Identity / Roles,auth_permission,6,sub_sub_module,,
auth,Auth · Access,Identity / Roles,auth_permission,6,action,,
auth,Auth · Access,Identity / Roles,auth_permission,6,description,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,jti,PK,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,user_id,FK,auth_user.user_id
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,parent_jti,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,chain_root,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,issued_at,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,expires_at,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,rotated_at,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,revoked_at,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,revoke_reason,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,ip,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,user_agent,,
auth,Auth · Access,Identity / Roles,auth_refresh_token,12,device_info,,
auth,Auth · Access,Identity / Roles,auth_role,5,role_id,PK,
auth,Auth · Access,Identity / Roles,auth_role,5,role_name,,
auth,Auth · Access,Identity / Roles,auth_role,5,description,,
auth,Auth · Access,Identity / Roles,auth_role,5,is_admin,,
auth,Auth · Access,Identity / Roles,auth_role,5,created_at,,
auth,Auth · Access,Identity / Roles,auth_role_permission,5,role_id,PK,auth_role.role_id
auth,Auth · Access,Identity / Roles,auth_role_permission,5,permission_id,PK,auth_permission.permission_id
auth,Auth · Access,Identity / Roles,auth_role_permission,5,allowed_entities,,
auth,Auth · Access,Identity / Roles,auth_role_permission,5,allowed_warehouses,,
auth,Auth · Access,Identity / Roles,auth_role_permission,5,allowed_floors,,
auth,Auth · Access,Identity / Roles,auth_user,14,user_id,PK,
auth,Auth · Access,Identity / Roles,auth_user,14,phone,,
auth,Auth · Access,Identity / Roles,auth_user,14,password_encrypted,,
auth,Auth · Access,Identity / Roles,auth_user,14,full_name,,
auth,Auth · Access,Identity / Roles,auth_user,14,email,,
auth,Auth · Access,Identity / Roles,auth_user,14,role_id,FK,auth_role.role_id
auth,Auth · Access,Identity / Roles,auth_user,14,entity,,
auth,Auth · Access,Identity / Roles,auth_user,14,allowed_warehouses,,
auth,Auth · Access,Identity / Roles,auth_user,14,is_active,,
auth,Auth · Access,Identity / Roles,auth_user,14,created_at,,
auth,Auth · Access,Identity / Roles,auth_user,14,last_login_at,,
auth,Auth · Access,Identity / Roles,auth_user,14,status,,
auth,Auth · Access,Identity / Roles,auth_user,14,allowed_floors,,
auth,Auth · Access,Identity / Roles,auth_user,14,allowed_entities,,
shared,Shared · Masters,Catalog,all_sku,11,sku_id,PK,
shared,Shared · Masters,Catalog,all_sku,11,particulars,,
shared,Shared · Masters,Catalog,all_sku,11,item_type,,
shared,Shared · Masters,Catalog,all_sku,11,item_group,,
shared,Shared · Masters,Catalog,all_sku,11,sub_group,,
shared,Shared · Masters,Catalog,all_sku,11,uom,,
shared,Shared · Masters,Catalog,all_sku,11,sale_group,,
shared,Shared · Masters,Catalog,all_sku,11,gst,,
shared,Shared · Masters,Catalog,all_sku,11,created_at,,
shared,Shared · Masters,Catalog,all_sku,11,batch_strategy,,
shared,Shared · Masters,Catalog,all_sku,11,min_shelf_life_days,,
shared,Shared · Masters,Audit / Log,log_edit,11,log_id,PK,
shared,Shared · Masters,Audit / Log,log_edit,11,table_name,,
shared,Shared · Masters,Audit / Log,log_edit,11,record_id,,
shared,Shared · Masters,Audit / Log,log_edit,11,field_name,,
shared,Shared · Masters,Audit / Log,log_edit,11,action,,
shared,Shared · Masters,Audit / Log,log_edit,11,old_value,,
shared,Shared · Masters,Audit / Log,log_edit,11,new_value,,
shared,Shared · Masters,Audit / Log,log_edit,11,changed_by,,
shared,Shared · Masters,Audit / Log,log_edit,11,changed_at,,
shared,Shared · Masters,Audit / Log,log_edit,11,request_id,,
shared,Shared · Masters,Audit / Log,log_edit,11,module,,
shared,Shared · Masters,Analytics,ai_recommendation,13,recommendation_id,PK,
shared,Shared · Masters,Analytics,ai_recommendation,13,recommendation_type,,
shared,Shared · Masters,Analytics,ai_recommendation,13,entity,,
shared,Shared · Masters,Analytics,ai_recommendation,13,prompt_text,,
shared,Shared · Masters,Analytics,ai_recommendation,13,response_text,,
shared,Shared · Masters,Analytics,ai_recommendation,13,response_json,,
shared,Shared · Masters,Analytics,ai_recommendation,13,tokens_used,,
shared,Shared · Masters,Analytics,ai_recommendation,13,latency_ms,,
shared,Shared · Masters,Analytics,ai_recommendation,13,model_used,,
shared,Shared · Masters,Analytics,ai_recommendation,13,status,,
shared,Shared · Masters,Analytics,ai_recommendation,13,feedback,,
shared,Shared · Masters,Analytics,ai_recommendation,13,plan_id,FK,production_plan.plan_id
shared,Shared · Masters,Analytics,ai_recommendation,13,created_at,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,id,PK,
shared,Shared · Masters,Webhooks,webhook_delivery,12,endpoint_id,FK,webhook_endpoint.id
shared,Shared · Masters,Webhooks,webhook_delivery,12,event_type,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,event_id,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,payload,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,status,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,attempts,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,last_attempt_at,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,response_code,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,response_body,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,created_at,,
shared,Shared · Masters,Webhooks,webhook_delivery,12,target_roles,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,id,PK,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,entity,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,url,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,secret,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,description,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,is_active,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,created_by,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,created_at,,
shared,Shared · Masters,Webhooks,webhook_endpoint,9,updated_at,,
shared,Shared · Masters,Webhooks,webhook_subscription,6,id,PK,
shared,Shared · Masters,Webhooks,webhook_subscription,6,endpoint_id,FK,webhook_endpoint.id
shared,Shared · Masters,Webhooks,webhook_subscription,6,event_type,,
shared,Shared · Masters,Webhooks,webhook_subscription,6,filter_jsonb,,
shared,Shared · Masters,Webhooks,webhook_subscription,6,is_active,,
shared,Shared · Masters,Webhooks,webhook_subscription,6,created_at,,
shared,Shared · Masters,Shared · other,batch_block_history,8,id,PK,
shared,Shared · Masters,Shared · other,batch_block_history,8,batch_id,,
shared,Shared · Masters,Shared · other,batch_block_history,8,action,,
shared,Shared · Masters,Shared · other,batch_block_history,8,so_id,,
shared,Shared · Masters,Shared · other,batch_block_history,8,blocked_by,,
shared,Shared · Masters,Shared · other,batch_block_history,8,override_by,,
shared,Shared · Masters,Shared · other,batch_block_history,8,override_note,,
shared,Shared · Masters,Shared · other,batch_block_history,8,created_at,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,log_id,PK,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,batch_id,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,rejected_by,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,rejected_at,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,reason_code,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,reason_text,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,job_card_id,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,so_id,,
shared,Shared · Masters,Shared · other,batch_rejection_log,9,entity,,
shared,Shared · Masters,Shared · other,cascade_events,8,event_id,PK,
shared,Shared · Masters,Shared · other,cascade_events,8,batch_id,,
shared,Shared · Masters,Shared · other,cascade_events,8,old_so_id,,
shared,Shared · Masters,Shared · other,cascade_events,8,new_so_id,,
shared,Shared · Masters,Shared · other,cascade_events,8,old_indent_id,,
shared,Shared · Masters,Shared · other,cascade_events,8,new_indent_id,,
shared,Shared · Masters,Shared · other,cascade_events,8,executed_by,,
shared,Shared · Masters,Shared · other,cascade_events,8,executed_at,,
shared,Shared · Masters,Shared · other,fifo_skip_log,9,id,PK,
